,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_REDACAO,NU_NOTA_MT,NU_NOTA_CH,NU_NOTA_CN,NU_NOTA_LC
3567,4117214,Nova Santa Bárbara,41,PR,320.0,504.5,441.85,468.3,375.15
3568,4117222,Nova Santa Rosa,41,PR,520.0,480.0,412.2,451.3,454.1
3569,4117255,Nova Prata do Iguaçu,41,PR,560.0,422.5,598.6,495.7,556.7
3570,4117271,Nova Tebas,41,PR,320.0,534.3,485.9,449.5,485.0
3571,4117297,Novo Itacolomi,41,PR,360.0,478.6,637.3,619.4,573.5
3572,4117305,Ortigueira,41,PR,900.0,708.8,664.7,562.7,584.3
3573,4117453,Ouro Verde do Oeste,41,PR,730.0,531.5,568.7,549.7,551.05
3574,4117503,Paiçandu,41,PR,457.77777777777777,500.0374999999999,500.68888888888887,489.07500000000005,456.09999999999997
3575,4117602,Palmas,41,PR,513.3333333333334,545.68,560.1,500.34,517.3166666666666
3576,4117701,Palmeira,41,PR,475.0,553.5,608.675,466.09999999999997,558.05
3577,4117800,Palmital,41,PR,506.6666666666667,561.5,560.7333333333332,521.0,559.0666666666667
3578,4117909,Palotina,41,PR,560.0,503.0,630.45,506.9,536.0999999999999
3579,4118006,Paraíso do Norte,41,PR,,,,,
3580,4118105,Paranacity,41,PR,580.0,421.6,577.8,578.9,566.3
3581,4118204,Paranaguá,41,PR,452.5581395348837,512.3625,542.7674418604652,475.61500000000007,507.8930232558139
3582,4118303,Paranapoema,41,PR,610.0,563.3499999999999,624.0,535.15,571.5999999999999
3583,4118402,Paranavaí,41,PR,482.5,512.9583333333334,575.3791666666667,476.5458333333332,518.8958333333333
3584,4118451,Pato Bragado,41,PR,680.0,666.9,540.8,504.4,600.75
3585,4118501,Pato Branco,41,PR,543.030303030303,546.603125,590.9121212121213,500.75,532.209090909091
3586,4118600,Paula Freitas,41,PR,480.0,534.3666666666667,595.1,517.6333333333333,553.4666666666666
3587,4118907,Pérola,41,PR,,,,,
3588,4119004,Pérola d'Oeste,41,PR,440.0,399.29999999999995,559.85,391.54999999999995,520.25
3589,4119103,Piên,41,PR,600.0,503.55,626.95,474.15,528.8
3590,4119152,Pinhais,41,PR,505.7894736842105,562.6250000000001,596.3499999999998,515.1416666666665,550.7263157894737
3591,4119202,Pinhalão,41,PR,360.0,538.3,469.85,461.4,501.45
3592,4119301,Pinhão,41,PR,426.6666666666667,534.0,584.4666666666667,487.45,498.9166666666666
3593,4119400,Piraí do Sul,41,PR,540.0,512.1,581.9,505.09999999999997,492.5
3594,4119509,Piraquara,41,PR,543.8709677419355,544.9925925925926,588.8096774193548,497.9,551.025806451613
3595,4119608,Pitanga,41,PR,530.0,546.15,609.15,521.6333333333333,565.1
3596,4119806,Planalto,41,PR,620.0,572.5999999999999,625.75,576.1500000000001,537.85
3597,4119905,Ponta Grossa,41,PR,468.0,525.2393442622952,581.0485714285716,502.2688524590163,526.3214285714283
3598,4119954,Pontal do Paraná,41,PR,536.6666666666666,524.6333333333333,640.5833333333334,520.35,578.6833333333334
3599,4120002,Porecatu,41,PR,460.0,580.2,562.0,556.1,519.5
3600,4120200,Porto Rico,41,PR,360.0,425.5,496.9,389.6,507.9
3601,4120309,Porto Vitória,41,PR,660.0,578.55,652.2,536.2,634.15
3602,4120333,Prado Ferreira,41,PR,,,,,
3603,4120358,Pranchita,41,PR,560.0,580.6,497.6,516.3,429.0
3604,4120507,Primeiro de Maio,41,PR,440.0,514.85,474.3,465.65,470.65
3605,4120606,Prudentópolis,41,PR,560.0,572.72,589.0,536.36,537.0799999999999
3606,4120705,Quatiguá,41,PR,640.0,659.6,539.3,453.8,521.4
3607,4120804,Quatro Barras,41,PR,553.3333333333334,551.1777777777778,624.2,502.0888888888889,545.5555555555555
3608,4120853,Quatro Pontes,41,PR,820.0,632.7,624.0,588.5,588.1
3609,4120903,Quedas do Iguaçu,41,PR,505.7142857142857,516.3571428571429,526.5571428571428,460.40000000000003,498.0142857142857
3610,4121109,Quinta do Sol,41,PR,280.0,424.6,481.0,482.55,446.65
3611,4121208,Quitandinha,41,PR,420.0,553.525,576.575,465.55,505.2
3612,4121307,Rancho Alegre,41,PR,580.0,530.4333333333333,563.1200000000001,476.35555555555555,517.1400000000001
3613,4121406,Realeza,41,PR,460.0,546.42,618.05,513.7,572.9666666666667
3614,4121604,Renascença,41,PR,513.3333333333334,464.8,621.0666666666666,511.8999999999999,507.09999999999997
3615,4121703,Reserva,41,PR,450.0,435.4,596.95,442.5,497.75
3616,4121752,Reserva do Iguaçu,41,PR,400.0,642.7,524.2,485.9,500.1
3617,4121802,Ribeirão Claro,41,PR,390.0,578.0,600.5,450.29999999999995,561.3
3618,4121901,Ribeirão do Pinhal,41,PR,,,,,
3619,4122008,Rio Azul,41,PR,560.0,496.29999999999995,572.75,475.7,515.1
3620,4122107,Rio Bom,41,PR,600.0,560.6,637.1,564.2,559.9
3621,4122156,Rio Bonito do Iguaçu,41,PR,420.0,495.09999999999997,564.2333333333332,462.1666666666667,505.40000000000003
3622,4122206,Rio Branco do Sul,41,PR,522.8571428571429,537.5285714285714,586.1428571428571,533.2857142857143,543.5571428571428
3623,4122305,Rio Negro,41,PR,680.0,695.9,672.45,605.7,640.95
3624,4122404,Rolândia,41,PR,470.0,535.43,533.39,502.09000000000003,534.51
3625,4122503,Roncador,41,PR,566.6666666666666,489.7666666666667,599.3666666666667,475.03333333333336,534.0666666666667
3626,4122602,Rondon,41,PR,860.0,784.1,696.9,705.9,667.9
3627,4123006,Salto do Lontra,41,PR,706.6666666666666,683.0666666666667,665.0333333333333,625.8333333333334,573.8000000000001
3628,4123105,Santa Amélia,41,PR,480.0,514.2,550.6,521.5,514.0
3629,4123204,Santa Cecília do Pavão,41,PR,980.0,680.4,693.8,632.9,632.0
3630,4123501,Santa Helena,41,PR,512.0,593.42,632.9999999999999,544.84,576.9599999999999
3631,4123709,Santa Isabel do Ivaí,41,PR,290.0,548.4,508.35,515.1,476.35
3632,4123808,Santa Izabel do Oeste,41,PR,740.0,713.8,670.4,619.4,604.3
3633,4123857,Santa Maria do Oeste,41,PR,335.0,492.125,597.0,461.925,502.35
3634,4123907,Santa Mariana,41,PR,496.6666666666667,490.12,553.7166666666667,476.52,503.55
3635,4124020,Santa Tereza do Oeste,41,PR,530.0,493.8,566.85,499.95,543.6
3636,4124053,Santa Terezinha de Itaipu,41,PR,520.0,553.5699999999999,567.6399999999999,476.9,510.28999999999996
3637,4124103,Santo Antônio da Platina,41,PR,524.0,539.58,591.0200000000001,479.84000000000003,498.32000000000005
3638,4124202,Santo Antônio do Caiuá,41,PR,300.0,485.5,519.7,385.8,472.3
3639,4124400,Santo Antônio do Sudoeste,41,PR,610.0,606.65,574.05,506.15,536.0
3640,4124509,Santo Inácio,41,PR,480.0,444.5,456.7,391.3,405.8
3641,4124608,São Carlos do Ivaí,41,PR,320.0,470.2,597.2,549.7,446.0
3642,4124806,São João,41,PR,420.0,506.46666666666664,545.6666666666666,418.73333333333335,483.3999999999999
3643,4125209,São Jorge d'Oeste,41,PR,500.0,538.4666666666667,545.5333333333333,465.0333333333333,529.1999999999999
3644,4125357,São Jorge do Patrocínio,41,PR,960.0,617.9,660.6,578.9,612.9
3645,4125407,São José da Boa Vista,41,PR,450.0,573.0,598.3499999999999,490.35,603.4
3646,4125456,São José das Palmeiras,41,PR,,,,,
3647,4125506,São José dos Pinhais,41,PR,521.1650485436893,537.8715789473683,592.1504854368932,507.22526315789474,547.0398058252428
3648,4125605,São Mateus do Sul,41,PR,570.0,571.1428571428571,606.1500000000001,510.1428571428572,562.375
3649,4125704,São Miguel do Iguaçu,41,PR,425.7142857142857,520.4714285714286,531.3571428571429,475.7,479.84285714285716
3650,4125753,São Pedro do Iguaçu,41,PR,426.6666666666667,488.0,553.5333333333333,457.6666666666667,498.5
3651,4125803,São Pedro do Ivaí,41,PR,,,,,
3652,4126009,São Sebastião da Amoreira,41,PR,420.0,674.9,682.5,637.7,609.5
3653,4126256,Sarandi,41,PR,494.54545454545456,527.3499999999999,565.9227272727272,480.51000000000005,521.4181818181819
3654,4126272,Saudade do Iguaçu,41,PR,580.0,469.9,628.6,441.9,564.9
3655,4126306,Sengés,41,PR,470.0,535.4499999999999,607.1166666666667,507.8833333333334,545.3666666666667
3656,4126405,Sertaneja,41,PR,500.0,451.4,524.3,451.04999999999995,467.25
3657,4126504,Sertanópolis,41,PR,530.0,578.5,587.95,468.8999999999999,546.575
3658,4126603,Siqueira Campos,41,PR,546.6666666666666,548.0,627.6,487.53333333333336,559.0666666666667
3659,4126652,Sulina,41,PR,560.0,536.9,559.7,390.0,517.6
3660,4126678,Tamarana,41,PR,340.0,490.9,445.2,525.7,428.5
3661,4126702,Tamboara,41,PR,480.0,531.6,537.0,508.6666666666667,553.0666666666666
3662,4126801,Tapejara,41,PR,450.0,506.8,559.875,522.95,521.125
3663,4126900,Tapira,41,PR,360.0,403.2,532.5,468.5,410.9
3664,4127007,Teixeira Soares,41,PR,580.0,588.45,616.1,526.1,555.85
3665,4127106,Telêmaco Borba,41,PR,526.0,496.1777777777777,630.88,505.68888888888887,559.0799999999999
3666,4127205,Terra Boa,41,PR,540.0,,677.9,,626.5
3667,4127304,Terra Rica,41,PR,590.0,486.90000000000003,612.15,526.525,536.15
3668,4127403,Terra Roxa,41,PR,540.0,500.5,608.5,406.8,534.1
3669,4127502,Tibagi,41,PR,300.0,544.3,523.8333333333334,497.65,505.3333333333333
3670,4127601,Tijucas do Sul,41,PR,800.0,672.0,621.9,470.3,600.9
3671,4127700,Toledo,41,PR,483.57142857142856,535.9115384615386,572.9571428571429,505.0346153846154,530.782142857143
3672,4127858,Três Barras do Paraná,41,PR,560.0,422.5,603.7,557.0,533.4
3673,4127908,Tuneiras do Oeste,41,PR,620.0,507.1,536.7,409.4,468.2
3674,4127957,Tupãssi,41,PR,440.0,469.6666666666667,507.8666666666666,467.06666666666666,509.7
3675,4127965,Turvo,41,PR,580.0,575.15,613.45,502.9,560.0
3676,4128005,Ubiratã,41,PR,633.3333333333334,471.2,603.6666666666666,535.9000000000001,525.9666666666667
3677,4128104,Umuarama,41,PR,528.0,556.5444444444444,584.22,503.37777777777785,556.33
3678,4128203,União da Vitória,41,PR,611.1111111111111,565.1111111111111,603.6666666666665,499.59999999999997,564.4000000000001
3679,4128401,Uraí,41,PR,440.0,493.25,516.95,438.7,523.95
3680,4128500,Wenceslau Braz,41,PR,530.0,540.06,563.1833333333334,501.15999999999997,530.65
3681,4128559,Vera Cruz do Oeste,41,PR,480.0,429.6,607.8,469.2,558.6
3682,4128609,Verê,41,PR,360.0,509.7,564.1,491.6,513.0
3683,4128625,Alto Paraíso,41,PR,520.0,619.7,640.9,570.8,594.5
3684,4128633,Doutor Ulysses,41,PR,300.0,506.55,589.3,419.79999999999995,391.2
3685,4128658,Virmond,41,PR,800.0,409.8,538.3,462.6,474.0
3686,4128708,Vitorino,41,PR,620.0,400.0,441.0,443.6,418.2
3687,4200101,Abelardo Luz,42,SC,460.0,518.3333333333334,614.9,523.5333333333333,551.8666666666667
3688,4200200,Agrolândia,42,SC,480.0,,623.5,,551.1
3689,4200507,Águas de Chapecó,42,SC,360.0,603.8,627.5,522.6,559.6
3690,4200705,Alfredo Wagner,42,SC,560.0,478.04999999999995,605.4,420.70000000000005,525.0
3691,4200903,Angelina,42,SC,440.0,630.3,581.0,540.7,572.8
3692,4201109,Anitápolis,42,SC,720.0,474.4,623.3,566.95,542.15
3693,4201208,Antônio Carlos,42,SC,466.6666666666667,538.5,603.8000000000001,506.5333333333333,545.8000000000001
3694,4201307,Araquari,42,SC,551.4285714285714,536.8857142857144,622.7714285714285,495.30000000000007,539.5
3695,4201406,Araranguá,42,SC,630.7692307692307,579.3538461538461,642.8846153846154,538.9307692307692,591.4923076923077
3696,4201505,Armazém,42,SC,610.0,572.8,634.6500000000001,496.55,573.3
3697,4201604,Arroio Trinta,42,SC,673.3333333333334,552.9,626.6999999999999,463.75,540.6
3698,4201703,Ascurra,42,SC,330.0,483.5,608.95,463.6,584.7
3699,4201802,Atalanta,42,SC,780.0,641.55,608.65,561.55,605.05
3700,4201950,Balneário Arroio do Silva,42,SC,460.0,551.05,594.25,487.1,532.5
3701,4202008,Balneário Camboriú,42,SC,487.8787878787879,540.6533333333332,557.4333333333333,494.0066666666668,518.3636363636363
3702,4202073,Balneário Gaivota,42,SC,593.3333333333334,641.2,633.5999999999999,586.0,605.3000000000001
3703,4202081,Bandeirante,42,SC,400.0,694.0,650.9,529.0,561.6
3704,4202099,Barra Bonita,42,SC,600.0,545.9,597.8,441.5,475.7
3705,4202107,Barra Velha,42,SC,407.5,493.67142857142846,569.5,473.61428571428576,514.2624999999999
3706,4202131,Bela Vista do Toldo,42,SC,420.0,583.4,566.6,457.9,533.9
3707,4202156,Belmonte,42,SC,280.0,409.1,497.7,507.8,438.3
3708,4202206,Benedito Novo,42,SC,360.0,534.8,509.2,486.0,516.9
3709,4202305,Biguaçu,42,SC,511.8181818181818,516.1045454545455,582.3136363636363,494.64545454545464,525.4636363636363
3710,4202404,Blumenau,42,SC,529.0265486725664,541.4084905660378,584.6610619469026,507.4716981132075,541.822123893805
3711,4202453,Bombinhas,42,SC,332.0,540.8,598.9,432.5,567.26
3712,4202503,Bom Jardim da Serra,42,SC,400.0,454.7,406.1,459.1,506.2
3713,4202602,Bom Retiro,42,SC,720.0,698.2,654.1,411.3,631.0
3714,4202701,Botuverá,42,SC,920.0,667.6,708.0,652.2,597.1
3715,4202800,Braço do Norte,42,SC,560.0,632.9000000000001,571.8000000000001,437.5,509.8333333333333
3716,4202859,Braço do Trombudo,42,SC,570.0,530.6,596.5999999999999,469.5,532.35
3717,4202909,Brusque,42,SC,515.7142857142857,555.5214285714286,599.5785714285713,520.9785714285715,552.5642857142857
3718,4203006,Caçador,42,SC,595.0,587.8714285714285,600.525,550.6285714285714,561.95
3719,4203105,Caibi,42,SC,360.0,405.9,635.9,419.0,479.9
3720,4203154,Calmon,42,SC,180.0,480.5,529.0,486.1,437.0
3721,4203204,Camboriú,42,SC,486.6666666666667,521.0857142857143,579.5,516.742857142857,528.0666666666666
3722,4203253,Capão Alto,42,SC,483.3333333333333,541.55,566.8833333333333,450.05,513.4000000000001
3723,4203303,Campo Alegre,42,SC,720.0,554.1,675.2,597.6,618.4
3724,4203600,Campos Novos,42,SC,457.5,534.35,576.7875,509.45000000000005,519.5375
3725,4203709,Canelinha,42,SC,340.0,471.4,577.6,391.4,518.55
3726,4203808,Canoinhas,42,SC,538.0,525.4421052631578,572.2600000000001,501.94736842105254,535.45
3727,4203907,Capinzal,42,SC,530.0,516.7,554.0,455.95000000000005,492.4
3728,4203956,Capivari de Baixo,42,SC,613.3333333333334,566.0166666666667,629.6500000000001,519.7499999999999,565.1833333333333
3729,4204004,Catanduvas,42,SC,620.0,411.1,483.9,505.0,587.8
3730,4204202,Chapecó,42,SC,525.4901960784314,551.4404255319149,583.6588235294117,508.80212765957435,548.9803921568628
3731,4204251,Cocal do Sul,42,SC,506.6666666666667,562.9333333333334,600.4,514.4333333333334,557.1666666666666
3732,4204301,Concórdia,42,SC,582.0,567.5777777777778,580.8100000000001,505.4777777777778,545.0
3733,4204400,Coronel Freitas,42,SC,300.0,429.9,484.6,426.9,468.5
3734,4204459,Coronel Martins,42,SC,530.0,584.45,589.0,477.9,533.8
3735,4204509,Corupá,42,SC,525.0,606.075,619.75,501.2,556.45
3736,4204558,Correia Pinto,42,SC,750.0,797.45,681.35,621.8,631.1500000000001
3737,4204608,Criciúma,42,SC,588.0,565.4186046511628,595.3844444444443,515.3511627906977,549.9377777777777
3738,4204707,Cunha Porã,42,SC,530.0,500.70000000000005,634.2,560.1,568.7
3739,4204806,Curitibanos,42,SC,564.0,540.625,574.28,492.45000000000005,566.62
3740,4205001,Dionísio Cerqueira,42,SC,560.0,656.6500000000001,638.15,534.5,557.6500000000001
3741,4205100,Dona Emma,42,SC,460.0,562.75,626.65,494.4,584.25
3742,4205209,Erval Velho,42,SC,770.0,661.65,634.95,545.8,601.05
3743,4205308,Faxinal dos Guedes,42,SC,270.0,594.95,634.35,491.95000000000005,541.8
3744,4205407,Florianópolis,42,SC,567.4468085106383,580.7078651685392,615.7005319148935,539.8067415730343,565.666489361702
3745,4205456,Forquilhinha,42,SC,510.0,550.9166666666666,601.4333333333334,504.74999999999994,525.6
3746,4205506,Fraiburgo,42,SC,451.42857142857144,536.7,581.2571428571429,482.38571428571424,536.8142857142857
3747,4205605,Galvão,42,SC,640.0,693.0,600.7,489.1,541.3
3748,4205704,Garopaba,42,SC,597.5,627.5875,614.7375000000001,532.025,553.0
3749,4205803,Garuva,42,SC,540.0,572.15,650.95,525.65,622.3
3750,4205902,Gaspar,42,SC,478.1818181818182,547.0909090909091,561.3363636363637,481.3181818181819,529.0181818181817
3751,4206009,Governador Celso Ramos,42,SC,505.0,528.1,551.85,492.5,515.175
3752,4206207,Gravatal,42,SC,495.0,545.0500000000001,590.225,444.25,517.075
3753,4206306,Guabiruba,42,SC,300.0,500.2,586.4,516.7,475.4
3754,4206504,Guaramirim,42,SC,560.0,562.2700000000001,611.9100000000001,516.74,540.05
3755,4206603,Guarujá do Sul,42,SC,360.0,582.7,445.6,450.5,522.8
3756,4206652,Guatambú,42,SC,340.0,534.3,532.3,424.8,561.6
3757,4206702,Herval d'Oeste,42,SC,525.0,557.2,625.925,488.6,582.4
3758,4206751,Ibiam,42,SC,533.3333333333334,517.3000000000001,542.7666666666668,444.90000000000003,505.09999999999997
3759,4206801,Ibicaré,42,SC,,,,,
3760,4207007,Içara,42,SC,524.0,569.2875,548.8599999999999,508.75,528.2499999999999
3761,4207106,Ilhota,42,SC,713.3333333333334,573.6999999999999,537.4666666666667,473.5333333333333,564.1
3762,4207205,Imaruí,42,SC,500.0,453.2,528.3499999999999,564.8,478.45000000000005
3763,4207304,Imbituba,42,SC,468.57142857142856,530.3000000000001,627.842857142857,532.0142857142857,556.6428571428571
3764,4207403,Imbuia,42,SC,453.3333333333333,418.75,532.5666666666667,490.4,492.93333333333334
3765,4207502,Indaial,42,SC,485.0,518.7666666666667,603.575,509.3333333333333,566.0999999999999
3766,4207577,Iomerê,42,SC,546.6666666666666,521.0333333333333,617.8666666666667,497.6666666666667,562.3333333333334
3767,4207809,Irani,42,SC,340.0,563.9,598.8,460.5,476.7
3768,4207908,Irineópolis,42,SC,,,,,
3769,4208005,Itá,42,SC,450.0,596.25,579.0999999999999,504.9,561.5999999999999
3770,4208203,Itajaí,42,SC,518.0,550.3709090909092,591.5266666666666,512.0054545454547,542.2166666666667
3771,4208302,Itapema,42,SC,415.0,495.79999999999995,581.5749999999999,473.6375,518.0749999999999
3772,4208401,Itapiranga,42,SC,600.0,544.2333333333333,621.4333333333333,527.5333333333334,535.3666666666667
3773,4208450,Itapoá,42,SC,533.3333333333334,505.3666666666666,616.2333333333333,462.0,533.0
3774,4208500,Ituporanga,42,SC,706.6666666666666,611.8666666666667,652.1,510.00000000000006,580.6
3775,4208609,Jaborá,42,SC,633.3333333333334,532.7333333333333,601.0666666666667,500.1666666666667,533.8333333333334
3776,4208708,Jacinto Machado,42,SC,360.0,409.7,621.7,498.5,524.0
3777,4208807,Jaguaruna,42,SC,514.2857142857143,559.3857142857142,587.7142857142857,483.42857142857144,525.9142857142857
3778,4208906,Jaraguá do Sul,42,SC,525.0909090909091,570.4283018867924,594.3000000000002,509.4943396226415,561.6163636363636
3779,4209003,Joaçaba,42,SC,580.0,555.6,597.6500000000001,560.0999999999999,575.3499999999999
3780,4209102,Joinville,42,SC,559.7927461139897,559.3318918918918,597.3005181347149,508.7497297297298,556.4051813471499
3781,4209177,Jupiá,42,SC,860.0,483.7,588.1,461.7,565.8
3782,4209300,Lages,42,SC,547.5,536.1291666666665,598.1708333333335,506.3,553.3375
3783,4209409,Laguna,42,SC,489.3333333333333,539.5076923076923,581.8,511.15384615384613,530.7333333333332
3784,4209508,Laurentino,42,SC,605.0,690.5666666666666,610.325,591.6666666666666,550.375
3785,4209607,Lauro Müller,42,SC,520.0,593.3,557.2,411.0,544.95
3786,4209706,Lebon Régis,42,SC,540.0,432.0,544.5,407.9,458.6
3787,4209805,Leoberto Leal,42,SC,560.0,398.8,530.2,441.4,558.2
3788,4210001,Luiz Alves,42,SC,540.0,524.4,603.4,499.2,602.0
3789,4210035,Luzerna,42,SC,530.0,707.4000000000001,679.95,595.1,627.05
3790,4210100,Mafra,42,SC,440.0,486.6,594.2,431.2,544.45
3791,4210209,Major Gercino,42,SC,860.0,582.9000000000001,649.45,519.75,596.9
3792,4210308,Major Vieira,42,SC,520.0,552.6,608.7,493.2,557.4
3793,4210506,Maravilha,42,SC,544.0,620.6333333333333,600.0600000000001,571.5333333333333,555.46
3794,4210605,Massaranduba,42,SC,425.0,504.025,528.05,519.475,511.85
3795,4210704,Matos Costa,42,SC,480.0,,517.6,,450.6
3796,4210803,Meleiro,42,SC,720.0,574.6,605.3,589.3,534.7
3797,4210902,Modelo,42,SC,520.0,541.1,616.7,527.25,547.9000000000001
3798,4211009,Mondaí,42,SC,340.0,,604.2,,505.2
3799,4211108,Monte Castelo,42,SC,,,,,
3800,4211207,Morro da Fumaça,42,SC,693.3333333333334,590.3333333333334,631.6333333333333,572.4999999999999,598.6666666666666
3801,4211256,Morro Grande,42,SC,480.0,546.1,631.1,563.9,597.5
3802,4211306,Navegantes,42,SC,448.0,536.9263157894737,577.9100000000001,487.99473684210534,520.1499999999999
3803,4211504,Nova Trento,42,SC,446.6666666666667,500.9666666666667,578.0,430.3333333333333,496.3666666666666
3804,4211603,Nova Veneza,42,SC,640.0,571.1,658.4,564.1,609.9
3805,4211652,Novo Horizonte,42,SC,520.0,519.3,652.8,471.3,563.2
3806,4211702,Orleans,42,SC,545.0,516.45,586.0,514.44,530.5083333333333
3807,4211751,Otacílio Costa,42,SC,720.0,545.9,654.9,473.5,592.5
3808,4211801,Ouro,42,SC,560.0,563.0,598.5,535.4,516.6
3809,4211900,Palhoça,42,SC,507.89473684210526,538.2666666666667,577.255263157895,499.62638888888864,533.8657894736841
3810,4212007,Palma Sola,42,SC,480.0,569.0,614.7,540.5,574.7
3811,4212056,Palmeira,42,SC,920.0,564.0,613.3,512.3,541.0
3812,4212106,Palmitos,42,SC,656.0,593.82,616.62,551.3599999999999,534.9399999999999
3813,4212205,Papanduva,42,SC,528.0,495.1,566.9200000000001,469.36,523.36
3814,4212254,Passo de Torres,42,SC,580.0,443.4,643.2,514.7,588.3
3815,4212270,Passos Maia,42,SC,,,,,
3816,4212304,Paulo Lopes,42,SC,600.0,567.5,624.7,617.6,598.5
3817,4212403,Pedras Grandes,42,SC,,,,,
3818,4212502,Penha,42,SC,580.0,522.690909090909,623.5272727272727,485.3363636363636,553.3181818181818
3819,4212601,Peritiba,42,SC,,,,,
3820,4212650,Pescaria Brava,42,SC,540.0,637.8,545.4,568.5,534.2
3821,4212700,Petrolândia,42,SC,,,,,
3822,4212809,Balneário Piçarras,42,SC,536.6666666666666,544.46,629.2833333333333,505.0400000000001,564.5999999999999
3823,4212908,Pinhalzinho,42,SC,585.0,614.75,618.325,500.4,556.9
3824,4213104,Piratuba,42,SC,470.0,619.75,614.2,533.85,550.4000000000001
3825,4213203,Pomerode,42,SC,460.0,597.9571428571428,558.1125000000001,507.3714285714286,532.4125
3826,4213351,Ponte Alta do Norte,42,SC,,,,,
3827,4213401,Ponte Serrada,42,SC,640.0,623.0,585.1,535.8,526.1
3828,4213500,Porto Belo,42,SC,430.0,481.8,633.15,448.8,567.15
3829,4213609,Porto União,42,SC,509.09090909090907,566.1000000000001,625.5363636363636,549.8699999999999,564.7636363636364
3830,4213708,Pouso Redondo,42,SC,540.0,575.5,590.4,464.95,537.7
3831,4213807,Praia Grande,42,SC,360.0,490.8333333333333,488.73333333333335,503.5333333333333,448.43333333333334
3832,4214201,Quilombo,42,SC,620.0,507.5,578.6,480.3,541.6
3833,4214607,Rio do Oeste,42,SC,920.0,599.75,667.8,591.75,572.2
3834,4214706,Rio dos Cedros,42,SC,473.3333333333333,479.06666666666666,548.4333333333334,545.5666666666667,532.6
3835,4214805,Rio do Sul,42,SC,571.1111111111111,581.2624999999999,608.5555555555555,554.3874999999999,557.7444444444443
3836,4214904,Rio Fortuna,42,SC,680.0,685.4,681.4,616.5,644.5
3837,4215000,Rio Negrinho,42,SC,577.5,515.1874999999999,597.7375,485.2375,534.75
3838,4215059,Rio Rufino,42,SC,620.0,593.05,557.1,420.20000000000005,479.5
3839,4215075,Riqueza,42,SC,620.0,431.4,649.6,559.2,523.3
3840,4215109,Rodeio,42,SC,530.0,599.7,632.6,570.25,564.2
3841,4215307,Salete,42,SC,480.0,575.3,628.7,468.05,544.75
3842,4215356,Saltinho,42,SC,400.0,551.8,611.5,505.3,523.9
3843,4215455,Sangão,42,SC,860.0,376.4,616.5,455.7,511.9
3844,4215505,Santa Cecília,42,SC,400.0,448.8,607.9,481.4,533.8
3845,4215604,Santa Rosa de Lima,42,SC,680.0,530.2,670.5,586.4,638.4
3846,4215653,Santa Rosa do Sul,42,SC,493.3333333333333,532.3599999999999,573.4166666666666,453.03999999999996,514.1
3847,4215687,Santa Terezinha do Progresso,42,SC,520.0,528.8499999999999,551.6999999999999,493.54999999999995,540.1999999999999
3848,4215703,Santo Amaro da Imperatriz,42,SC,440.0,474.4857142857142,590.6571428571427,463.5285714285714,501.9857142857143
3849,4215802,São Bento do Sul,42,SC,520.625,556.1357142857144,601.490625,516.8821428571429,543.1124999999998
3850,4216008,São Carlos,42,SC,,,,,
3851,4216107,São Domingos,42,SC,480.0,474.3,571.65,514.55,492.45
3852,4216206,São Francisco do Sul,42,SC,474.0,558.22,584.3999999999999,494.49000000000007,555.34
3853,4216305,São João Batista,42,SC,490.0,526.05,510.475,446.1,512.8
3854,4216404,São João do Sul,42,SC,,,,,
3855,4216503,São Joaquim,42,SC,566.6666666666666,577.2333333333333,613.6333333333333,529.8333333333334,560.9333333333334
3856,4216602,São José,42,SC,498.5507246376812,542.4968750000002,579.5608695652173,497.9640625,532.2840579710146
3857,4216701,São José do Cedro,42,SC,340.0,491.15,531.25,494.20000000000005,539.2
3858,4216909,São Lourenço do Oeste,42,SC,496.6666666666667,581.0833333333334,595.7166666666667,488.6833333333334,530.7166666666666
3859,4217006,São Ludgero,42,SC,500.0,409.2,406.5,421.2,391.7
3860,4217105,São Martinho,42,SC,560.0,667.5,635.9,521.8,601.1
3861,4217204,São Miguel do Oeste,42,SC,585.0,542.5090909090909,562.075,505.4636363636364,515.9583333333334
3862,4217253,São Pedro de Alcântara,42,SC,545.0,555.875,593.35,453.65,531.8
3863,4217303,Saudades,42,SC,560.0,570.2,593.1,441.5,565.6
3864,4217402,Schroeder,42,SC,476.6666666666667,596.0666666666666,583.2,518.9333333333333,551.6833333333333
3865,4217501,Seara,42,SC,460.0,553.85,583.8166666666666,511.1833333333334,537.9
3866,4217600,Siderópolis,42,SC,420.0,713.8,679.3,601.4,595.7
3867,4217709,Sombrio,42,SC,505.0,537.3125,572.725,475.25,533.05
3868,4217808,Taió,42,SC,680.0,517.375,607.45,490.975,534.975
3869,4217907,Tangará,42,SC,490.0,551.8499999999999,598.45,480.7,476.04999999999995
3870,4218004,Tijucas,42,SC,604.0,568.0375,542.9300000000001,510.7625,506.69999999999993
3871,4218202,Timbó,42,SC,596.0,588.5200000000001,632.1266666666667,544.5866666666667,594.08
3872,4218251,Timbó Grande,42,SC,560.0,507.8,559.2,421.75,530.25
3873,4218301,Três Barras,42,SC,390.0,488.55,561.95,493.05,512.2
